"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"INTS12",143.764987170687,0.367053572095624,0.241317704730385,1.52103871742738,0.128250121567298,0.342506403686525
"ENPEP",15.6460981922836,-0.31514698305839,0.851013092671207,-0.370319782118968,0.711144235916349,0.860403092795154
"CASP6",56.1014373204083,0.31842905212524,0.325481452681036,0.978332404203974,0.32790994819733,0.579150304190249
"LEF1",126.462023526828,-0.473597388331851,0.429348411843325,-1.1030607666593,0.270000777085344,0.52013850345591
"HADH",644.364305498533,0.000176430265398213,0.144607137385988,0.00122006609485176,0.999026528341271,1
"EGF",27.018699679334,0.0484042755125051,0.751970378707029,0.0643699231819923,0.948675678168173,0.983371112781092
"C4orf17",0.0367101525601152,0,5.11518297236906,0,1,NA
"SLC39A8",278.737012913229,-0.44152387145305,0.245874182489906,-1.79573091807301,0.0725373221697152,0.242826806287172
"MTTP",17.1551821093833,-0.247500234331238,0.480788633290807,-0.514779712318068,0.606706963742766,0.796333701138138
"FBN2",10.029608327927,-1.25343782346489,0.991111715709999,-1.26467864681326,0.205986547504778,0.448741199580136
"SLC6A3",0.649469093181612,2.00134355280483,3.00372187853341,0.666287903386715,0.505227095991675,0.724419736548098
"PLK4",12.7363636731316,-0.179793899692659,0.657757478394173,-0.27334375601719,0.784588983084147,0.901084332108211
"DGKQ",945.38854539149,-0.225406130597606,0.290729566327862,-0.775312031193314,0.438155301796295,0.673545528340528
"SLC26A1",47.9857977078721,0.823076936517762,0.452193383909983,1.8201879235845,0.0687303915515505,0.23459111767769
"LYAR",113.256058729704,0.838458997321331,0.280510579831882,2.9890458956088,0.00279850091808295,0.0289276621216574
"EPHA5",196.404414064327,0.280801653559542,0.454125155999946,0.618335385850273,0.536354280716415,0.747092061934071
"SLC10A4",33.1845154564525,-0.339084438955578,0.473023993551456,-0.71684405776066,0.473470323249845,0.701820225482019
"PLAC8",18.5748321671009,0.754971413064972,0.825294793769272,0.91478998627494,0.360301892761722,0.609842826499461
"ENOPH1",1490.99290760165,0.329335714021723,0.223062067302612,1.47643083382231,0.139828270360841,0.35984170578139
"TRMT10A",76.130646662298,0.325120898762809,0.257401324373275,1.26308945594752,0.206557032882745,0.449402203433408
"KLHL8",338.789460871435,-0.161994187124998,0.294609156626684,-0.549861345043902,0.582414478933044,0.778605808611586
"SNCA",2096.72622352713,0.185897283993979,0.379994677662238,0.489210230884379,0.624692867092278,0.808043345730413
"TIFA",214.015117100828,0.241586604571363,0.398848157493608,0.60571071981255,0.544706864345792,0.753117563353316
"AFG2A",80.1154253856891,0.0763162668288185,0.233466257462788,0.326883497676244,0.743756003000919,0.877412388813323
"FABP2",0.35637429602728,-1.3158573799357,3.02254775613323,-0.43534709328103,0.66331050677703,NA
"CCNA2",144.922178782352,0.956557239435867,0.535271648715987,1.78705007397732,0.0739293957207729,0.246097174907793
"METTL14",336.438294540213,0.0703851191671336,0.165690549202597,0.424798635202003,0.670983472684161,0.837450592637833
"USP53",571.354197234902,0.352019277499626,0.22901406185463,1.53710769831712,0.124266938097471,0.33598506693965
"SETD7",1103.10618497766,0.297174172901262,0.243854151399708,1.21865537738644,0.222975021092845,0.469163726005036
"MARCHF1",289.632370915912,0.672923325861518,0.317407286429092,2.1200626281522,0.0340007640751461,0.151443104447836
"CBR4",526.30861747396,0.593747158335161,0.132220718595959,4.49057579356787,7.10308929861976e-06,0.000450881062210667
"CYP4V2",554.995449924223,0.512351146290796,0.20004737456808,2.56114906480031,0.0104326582377249,0.0690848062755175
"ROPN1L",13.9515727894132,-0.497610245002851,0.625341054630552,-0.795742165524118,0.426181913320179,0.663187999717287
"NDUFS6",1116.05965511309,-0.913975688132404,0.334028661744647,-2.73621935123372,0.00621495829702925,0.0490092176715193
"MARCHF6",4393.62754004073,0.240722963962619,0.203856714903394,1.18084392793583,0.237664729738176,0.485435163762203
"NKD2",69.8312075922918,-0.0713916141515476,0.474763520996108,-0.150372998333486,0.880470343232592,0.950329187753981
"CDH18",592.539501830682,0.0534877137168595,0.414578175620077,0.129017195941053,0.897344042154996,0.959105028474006
"ADAMTS16",178.662508175398,0.666448848223184,0.537028159667888,1.24099423135526,0.214607879913696,0.459417295481437
"SRD5A1",588.76383700955,-0.0566663385271465,0.26540394855365,-0.213509779473728,0.830929362059856,0.925858672237653
"MYO10",1638.22630190818,0.119210717798943,0.392777827024966,0.303506739934598,0.761503711844149,0.887418639848499
"OTULINL",124.822976515806,-0.190058955658349,0.286191271698149,-0.66409766632858,0.506627803677947,0.725231054244525
"RPL37",8576.82689761333,-0.299762906771367,0.389830008293676,-0.768958008346918,0.44191823911841,0.67683303490711
"SKP2",345.418014564442,0.513895185853961,0.226104821011445,2.27281834838872,0.0230371288640438,0.1175731669998
"OSMR",288.065525167376,0.548232571198175,0.57064260567159,0.960728423972058,0.336688735577174,0.587656199905712
"PLK2",664.951991282793,-0.0903492649875262,0.345570198014936,-0.261449816872291,0.793745644230202,0.905603457133611
"SHISAL2B",1.31644072914992,1.38297260036278,1.51321886488302,0.913927675934503,0.36075485005053,0.610361960752361
"GZMA",2.52333316921421,-0.461704124943742,1.34385254698286,-0.34356754837451,0.731171533279301,0.870791767311393
"PIK3R1",2088.04095492142,0.557655374353142,0.250912061941074,2.22251321853195,0.02624864172068,0.128052257418186
"HAPLN1",27.3862409942114,0.400858435911285,0.63411210558471,0.63215704664975,0.52728426162971,0.740638070142733
"LHFPL2",320.196172795435,-0.102008565730547,0.334786564256371,-0.304697310530155,0.760596698161029,0.886975695213471
"SSBP2",1200.74392434719,0.384367487579371,0.191328317348057,2.00894197423032,0.044543287805581,0.179745140591339
"BHMT",6.19031157985505,1.25030853989078,0.82162827897858,1.52174477422457,0.128073043988282,0.342416943680395
"ANKRD31",5.0015984063431,-0.44494294266356,0.767035056687805,-0.580081625714609,0.561859573992434,0.764378105144625
"IQGAP2",16.3100039304395,-0.763911339385036,0.529053013374571,-1.44392210246081,0.148760888585593,0.372773082264769
"CRHBP",77.0101140612813,0.646015567076538,0.636002705675913,1.01574342579248,0.309751582866653,0.561088641967872
"RASA1",634.742543791339,0.252513749177147,0.341099691041116,0.740293104360243,0.459122164174418,0.690068011949918
"LIX1",578.9287553077,1.01395589279277,0.52089196306842,1.94657618984915,0.0515855654630359,0.195448626947935
"GIN1",148.849894835388,0.0753625014092288,0.219386452069148,0.343514837395134,0.731211180551266,0.870791767311393
"PPIP5K2",696.934661181767,0.906504422367348,0.290485424503961,3.12065372613898,0.00180450085591093,0.0214103321169702
"BDP1",671.482158960847,1.022474857186,0.252639283381096,4.04717288420914,5.18399534759361e-05,0.00190201358973028
"GTF2H2",39.4797147559896,-0.0823826059802117,0.436927311695699,-0.188549911564209,0.850445593298028,0.93574680428211
"SLC30A5",346.566268986473,0.0362246447854364,0.158181359426998,0.229007039240641,0.818863444982024,0.919678844895714
"BTF3",3567.86609456763,-0.332470695800027,0.209621023247867,-1.58605606751044,0.112726591503125,0.316398664659196
"FBXL17",979.748487532459,0.0485316294040431,0.208553018426067,0.232706434892707,0.815989372060925,0.918157674318764
"SPATA9",11.5463601058581,2.24635244367478,0.694597476457056,3.23403484725108,0.00122054562194341,0.0166197297004269
"TSLP",10.6359143371468,-2.07113909989199,0.874554338139251,-2.36822231572101,0.0178737920671867,0.0990325538564935
"TNFAIP8",33.6044375990107,-0.0859528238347842,0.635313963977786,-0.135291885128137,0.892381100819921,0.95678713484453
"FEM1C",850.88458453481,0.248325645007311,0.240668611957108,1.03181566963775,0.302158477222114,0.553459909890934
"COMMD10",256.184829251606,-0.0661997231778439,0.224095885698427,-0.295408025772195,0.767682203055893,0.89084434156924
"ATG12",839.316482330374,0.511496209859054,0.167147067125528,3.06015665518628,0.00221221246853944,0.0245223605244339
"MEGF10",618.794102758795,0.243201489750646,0.323692251408393,0.751335531488535,0.452450750653726,0.685244610378226
"ADAMTS19",15.0864334718724,2.54522222516764,0.777945374324212,3.27172358005037,0.00106894031476807,0.0150844375441574
"YIPF5",449.227459030185,-0.752091062654813,0.236618695358327,-3.17849382744619,0.0014804237022376,0.0190548907364336
"ARHGAP26",1310.61428841094,0.17922425617291,0.288637119085555,0.620932805665184,0.534643835253397,0.746079092679111
"CXCL14",1939.89088815115,-0.823910925191055,0.689872874653849,-1.19429384088258,0.232363046055226,0.480082758768063
"LECT2",0.77879800471574,1.18824368553986,2.24388026715429,0.529548614038485,0.596424930103201,0.788432217670244
"SLC25A48",280.046365254284,-0.228924754574027,0.414570278201037,-0.552197701116951,0.580812909245242,0.777983837997999
"DDX46",610.230036587416,0.661383192137938,0.211382110160923,3.12885130929213,0.00175491088119662,0.0209686957580117
"IL9",1.1436632170512,1.79830566886735,1.65021772493329,1.08973842766114,0.275828383506509,0.526068666086789
"TIMD4",2.69752881860373,-1.09098922820409,1.37962463507982,-0.790787001379528,0.429068296468849,0.665941441172459
"RNF145",1203.38459054381,-0.59610008491354,0.247796845694095,-2.40559997139522,0.0161459336479267,0.0924032280831294
"C1QTNF2",44.495486956999,-0.832752724277586,0.424207756680492,-1.9630775514197,0.0496371635468047,0.190485553631179
"GABRA6",2593.67993759905,1.50256020067352,0.690925993356623,2.17470498305304,0.0296522312452679,0.138422972620172
"GABRB2",2567.70780339871,0.916207213627896,0.504216479223218,1.81709097457382,0.0692031845051105,0.235482666556933
"FBXO38",495.193942307995,0.551092307472368,0.219307448077439,2.51287547369469,0.011975159668346,0.0756960679679546
"SPINK7",0.719652257072614,-2.911184470615,2.333521644073,-1.2475498043951,0.212195970466756,0.456289953204711
"PCYOX1L",296.465453367573,-0.0513922442952345,0.423904906301124,-0.121235313702002,0.903504654108867,0.962023581101658
"GLRA1",4.64880760287774,-4.4590765003792,1.15293359321256,-3.86759179074168,0.000109915460025638,0.00321144306583519
"TNIP1",1260.04566342427,-0.584092749155437,0.214255961246701,-2.72614468114096,0.00640789033708701,0.0500811429247802
"ZNF300",126.369161918981,0.35642295380898,0.371495906805664,0.959426328202941,0.33734401695853,0.588409879814662
"N4BP3",254.795924858028,-0.422552647773568,0.377411884994474,-1.11960609767166,0.262881655979348,0.511903226982297
"NHP2",570.112795355371,-0.491291244907809,0.223268819324488,-2.20044718467289,0.0277751832413436,0.132783192735106
"RMND5B",773.788188917038,-0.536353739731835,0.187525937184029,-2.86015762825109,0.00423430485515019,0.0375198966305081
"BOD1",726.287714397141,-0.569549215080648,0.195680304270413,-2.91061084151617,0.0036072299444398,0.0338309531980213
"CPLX2",14922.5663135926,-0.246046706339127,0.321257945745638,-0.765885200965394,0.443744612288817,0.678366301686248
"TENM2",341.648609531237,0.405436183846429,0.383563393951259,1.05702522774618,0.290500073990609,0.54086413429188
"KCNMB1",18.9602235564423,-1.28832573374382,0.615979203164916,-2.09150849107303,0.036482506073767,0.158315299296976
"FAM50B",623.544235022911,-0.501046624547198,0.296095121222757,-1.69218129119478,0.0906114125577009,0.277516362233073
"GFOD1",2160.14931526458,0.000246966742148954,0.265108288947282,0.00093156929619075,0.999256715348758,1
"CDKAL1",148.482994005502,0.0944170676774722,0.184309861901408,0.512273552285435,0.608459572450072,0.797871920210488
"PSD2",2550.55240376768,0.38053445337617,0.331867096188588,1.14664712997015,0.251527489535129,0.500931151825096
"LRRTM2",432.183430090895,0.474488259159023,0.422369829444953,1.12339524767326,0.261269667266488,0.510790001797253
"ZMAT2",1206.77534803153,-0.680304164987426,0.238808463499164,-2.84874394742633,0.00438921895715372,0.0384375859253207
"GFRA3",62.532330651802,0.474600410205458,0.60589414202507,0.783305824049081,0.433447543980908,0.669777922481113
"KLHL3",2098.98462710878,0.999018502602708,0.286083912709204,3.49204711702255,0.000479333685431164,0.00867895503751394
"DCDC2",19.7137183463369,-0.54210376110287,0.482286358776312,-1.1240288082755,0.26100080480625,0.510503018874331
"TRIM7",260.307691650292,0.672813858278293,0.411231563753784,1.63609488565699,0.10181973041602,0.296852703381947
"TRIM41",1975.23358983717,0.141480380543863,0.43227274775658,0.327294240217827,0.743445348403518,0.87716988099854
"HIGD2A",1207.23779872919,-0.0611576048633444,0.223757280639988,-0.273321183956215,0.784606332628244,0.901084332108211
"FAM193B",1010.54503843606,0.866095385321961,0.244895544450104,3.53659102809207,0.000405326793126101,0.00778656557473777
"RNF44",1130.68488374808,-0.241978807735796,0.17845091646577,-1.35599644164457,0.175100300227178,0.40911468327397
"RASGEF1C",511.554964962922,-0.183943376431985,0.362781906193427,-0.507035696355569,0.612129772330862,0.800540103352245
"DOK3",105.147305660811,0.654004655607612,0.322987649915858,2.02485963713469,0.0428817792268389,0.175371980012947
"ABT1",443.578458281704,-0.102785338220769,0.158350096758179,-0.64910183400605,0.516272556500155,0.732505019396022
"ADGRL3",1082.39451242231,0.176516564592857,0.221231373086474,0.797882154462156,0.424938880236194,0.662303208539167
"GPM6A",30196.1279486734,-0.424300370725617,0.274910483515885,-1.54341284224288,0.122730639727781,0.333691416875502
"WDR17",525.290908095076,0.318671499151272,0.26245582683732,1.21419098593226,0.224674801855927,0.471077762143034
"MTMR12",618.424626027054,-0.329374256822423,0.188195474199601,-1.75017097633861,0.0800888153809217,0.258657899781216
"CCT5",1063.64574748031,-0.459540965102246,0.368286288812801,-1.24778189973787,0.212110938959885,0.456232965486551
"ATPSCKMT",224.765380586752,-0.132427799026648,0.216971641767086,-0.610346116884742,0.541632553786188,0.750748410238012
"NOCT",46.3413255753697,-0.488097410990062,0.38479795533553,-1.26845115526786,0.204636883286744,0.447294649616284
"EIF4E",565.177214230746,-0.143896256852733,0.29003371013775,-0.496136317341835,0.619798237584864,0.80520714227562
"CSNK1G3",543.519877180954,0.235989451407041,0.185508562303574,1.27212161248308,0.203329913288909,0.445808979832552
"SRFBP1",52.137450531133,0.446777759678347,0.310531551652046,1.43875157709889,0.150220920369753,0.374464102012262
"ADAMTS12",3.76305733082624,-1.06704082325825,1.24827271135055,-0.854813866838262,0.392654200196361,0.636536685783832
"FER",408.753425566895,0.906140734807412,0.293133929196487,3.09121751034159,0.0019933755478991,0.0228083697029661
"SLC25A31",1.506735442123,-0.269828655669281,1.3518102971969,-0.199605415218981,0.841789192282495,0.931946997543867
"QDPR",11963.6990938914,-0.571055269641969,0.477428261897512,-1.19610696562525,0.231654819725739,0.479404903131368
"MMAA",149.40602983719,0.387048873412878,0.223949678842716,1.72828501211966,0.0839371388062078,0.265437885059828
"POU4F2",0.555298686402254,0,3.87164935117352,0,1,1
"CENPU",30.8756206419123,0.266172816827711,0.541648782235877,0.491412194686332,0.623134940934729,0.807092458993279
"ACSL1",774.388279897385,1.12768059972836,0.297307717326217,3.79297453113548,0.000148853428852419,0.00393907518700327
"TDO2",11.628854718594,-0.0238504096462176,0.751101490200469,-0.0317539106996738,0.974668302016771,0.994100935911339
"GUF1",418.143056011862,0.331634006884836,0.213259264513627,1.55507432533439,0.119928368874245,0.328557947576656
"GABRA2",1150.21580566994,0.097164080389469,0.356599021219691,0.272474332815425,0.785257324370139,0.901127685209473
"FBXO4",101.984151827655,0.63862998015504,0.306617549382045,2.08282266113642,0.0372673911916942,0.160331463718632
"TMEM267",179.288208579361,0.544373024021358,0.216875815360972,2.51006790736576,0.0120707946506018,0.0760701570015654
"CCL28",21.9043309656373,0.390335647968949,0.467524382870836,0.834899017612922,0.403774567945385,0.646077126722358
"PARP8",348.325133729827,0.550854051250164,0.264699800112403,2.08105201067869,0.0374291456985242,0.160827802274088
"GRID2",582.921658112509,-0.0758575880852721,0.294910649181504,-0.257222274935841,0.797007189466931,0.907340290572896
"ATG10",91.2024046755364,0.249546959162479,0.312348312207414,0.798938074609376,0.424326320100539,0.661842809283228
"POC5",148.501329670424,0.673190642853343,0.281324254115417,2.39293496030085,0.0167142036653909,0.0944893044327925
"SPOCK1",7563.68094302008,0.584492807995176,0.305272096825086,1.91466175282334,0.0555356542371589,0.205249548779086
"FAM151B",20.6191482334641,0.647149265304502,0.371327263724835,1.74280029646318,0.0813685045351118,0.260810201449665
"JMY",931.189335683984,0.451948412135726,0.205706281035088,2.19705693895966,0.0280163799571211,0.133363400913653
"HOMER1",595.186016066927,-0.190618075662542,0.293521919849687,-0.649416833196505,0.516068986511029,0.73227842420868
"XRCC4",62.385396824307,-0.405288225519464,0.256294984635524,-1.58133498435727,0.113801464533526,0.317958434966138
"CAMK4",4304.90733631744,0.224520511513895,0.405877741007799,0.553172763198119,0.580145115555006,0.77765718316005
"TRIM36",251.529881686454,-0.0813812915555051,0.411735510177953,-0.197654293943051,0.843315552267425,0.932523668911201
"SPEF2",135.792764269202,1.39902843971228,0.267514475722523,5.22972985268809,1.69757919307962e-07,3.41438398183991e-05
"SPARCL1",17308.4259426473,0.290259635661022,0.39949595576494,0.726564640949227,0.467492695496506,0.696690149849908
"DSPP",0.108600910638437,0,5.11518297236906,0,1,NA
"DMP1",0.680473383656738,1.770643506609,2.84639881280693,0.622064448116779,0.533899490953564,0.745351906838836
"MEPE",21.1390545541958,0.967196926618702,0.767161096575675,1.26074814134334,0.207399603184313,0.450354965603398
"CAPSL",8.92952254343828,-0.432188121293555,0.980996688789615,-0.440560224343675,0.65953140379352,0.830001686288518
"NADK2",1039.08163548538,0.175543508465033,0.216785756625063,0.809755729333456,0.418080581215634,0.656425753053376
"CCNO",138.652211985062,-0.627269751264675,0.403714084280942,-1.55374750519767,0.120244656683657,0.329130070286435
"DDX4",2.0540201259389,3.61519576153805,1.13469169261092,3.18605995362449,0.00144224706280956,0.0187222958526771
"PELO",321.525914461911,-0.521170001678729,0.212194175121274,-2.45609947295145,0.0140454273179736,0.0845257258998744
"SAR1B",1609.91007173615,0.172753336008818,0.150872535830373,1.14502838477538,0.252197399387994,0.50169010788646
"CATSPER3",8.18309697589957,0.675276838908359,0.691413362652395,0.976661539079699,0.328736741962744,0.579751866715197
"BMP3",20.8149758964611,-0.127369020593837,0.560511087879325,-0.227237289945027,0.820239232845051,0.92023345115022
"HNRNPDL",4397.54469124446,0.70602496312303,0.19073102458812,3.70167865793034,0.000214177765771731,0.00501470353687698
"RAB3C",1413.32546409501,0.0250974334904724,0.480848800843018,0.0521940232490377,0.958374095200655,0.987659555854049
"MARVELD2",29.2449304142053,-1.27182676042818,0.443326968982395,-2.86882335028592,0.00412001831132631,0.0367805271065676
"RAD17",305.510577100432,0.313959042427022,0.171612224617865,1.82946781982534,0.0673295558434606,0.231418489860147
"NRSN1",938.57586485057,-0.348356351311483,0.395009347062637,-0.881893944793777,0.377834161877602,0.623585120947572
"JAKMIP1",166.734489341379,0.285681828310842,0.383505716052684,0.744921956447701,0.456318900930321,0.688372411145181
"SREK1IP1",985.586143106793,-0.496703891426469,0.312180710402332,-1.59107809956075,0.111592000539343,0.314151452610855
"LGI2",252.516403121191,-0.123573696267391,0.432803195494758,-0.28551937128405,0.775246265644548,0.895899952652085
"CWC27",361.854616331658,0.0639650502007093,0.203832793901598,0.313811379299393,0.753664301231909,0.88348003632507
"SRP19",256.592267380918,0.446099978190671,0.163596366387399,2.72683304673344,0.00639453844514908,0.0500001989711095
"CENPH",41.2278440874285,-0.464212064397077,0.487974071607105,-0.951304775002144,0.341449683717039,0.592381846083588
"DAB2",283.984660983728,0.541259020569838,0.353488599008469,1.53119229895409,0.125721873530785,0.338516283342407
"SCOC",2736.57960414809,-0.187171079436923,0.263375690731876,-0.710661940427407,0.477293749778801,0.704940445793798
"CLGN",126.247181880358,0.421083410043474,0.471196088764481,0.893647931474968,0.371510292377255,0.619032723920726
"CETN3",278.031938224647,0.497169829878875,0.194695890292604,2.55357125993614,0.0106624458008624,0.0699406169743012
"BMP6",65.2431837761015,-0.548196298553611,0.538875587289118,-1.01729659217146,0.309012357277047,0.560296762504945
"FAM81B",11.0160616098722,1.02950201080828,0.740025420417272,1.39117114413148,0.164173535242261,0.393554422362766
"LPCAT1",1298.89184161937,-0.457463136339107,0.137829358317408,-3.3190543866976,0.000903228359437121,0.0134150304559104
"PLEKHG4B",22.0300369998491,-1.15130146082438,0.666556782768294,-1.72723688452,0.0841251291133648,0.265830949350466
"SREK1",1044.02504844888,0.861410468862293,0.216215937024466,3.98402856291218,6.7756723333084e-05,0.00227211123241761
"CHD1",700.250315728551,0.614931783087944,0.306693588245158,2.00503631851734,0.0449591645045108,0.180246948184031
"ANKH",3125.39805259866,0.0292337640447237,0.155536857528358,0.187953932651581,0.850912763908998,0.935903128257795
"OTULIN",285.123599452491,0.259743469443481,0.209770561014039,1.23822650894325,0.215632084841902,0.460925467989032
"RETREG1",1136.05531929086,0.210405522183986,0.203648090690927,1.03318190448107,0.301518779519151,0.552773391751889
"CDH12",31.1220401604695,0.265838262377968,0.560046775646414,0.474671534482335,0.635021110186565,0.814149636237963
"UCHL1",8927.17353945488,-0.621953012575112,0.357728686989349,-1.73861654151776,0.0821022349379341,0.261810094143229
"PDLIM3",569.498284249171,0.42797801436958,0.419578774240168,1.02001826747462,0.307719797222354,0.559167769111786
"CYP2U1",422.717218392237,0.467644010712765,0.211983500121365,2.20603967028108,0.0273812222137438,0.131767692025436
"GRAMD2B",931.892207276826,-0.332209840003932,0.418898971279341,-0.793054800276411,0.427745895602047,0.665001860791634
"ZCCHC10",218.407839372541,-0.0145720888761333,0.178053637811167,-0.0818410062005448,0.934773147195881,0.977385070952283
"LARP1",2072.25406230076,0.207895317015882,0.209624128910529,0.991752801055717,0.321318127034716,0.572963556154407
"CNOT8",832.320204492722,-0.592964331807746,0.186442213186175,-3.18041886370246,0.00147062314928222,0.018973615785855
"GRIA1",2605.43395914501,0.421063556456527,0.399313261216117,1.05446925347325,0.291668130227915,0.542442346359614
"SETD9",71.3800684330852,0.0596969275598338,0.426722244700933,0.139896450914276,0.888741805474225,0.954924097353847
"MIER3",768.024509605748,0.385793109804097,0.32421668073646,1.18992369216712,0.234076385514736,0.481968085198832
"PPARGC1B",335.387734977961,0.415865146836788,0.347062033115156,1.19824442651957,0.230821874560642,0.478378693223508
"SLC26A2",422.978140099765,0.686587828355529,0.395309709068574,1.73683522717735,0.0824162591382838,0.261966275793194
"LSM11",506.009008718798,0.290982225589362,0.309066201871568,0.941488340773927,0.346454661377213,0.596689788200887
"MED7",146.762046695041,-0.41193957154515,0.247633977617478,-1.66350181630356,0.0962120275827728,0.287250242538873
"DCK",645.392463133287,-0.0488960527749871,0.287587570185598,-0.170021439881534,0.864993275542471,0.943372165800353
"PPEF2",11.4844138732924,0.351372531362447,0.803573611150053,0.437262406936898,0.661921055361295,0.831397945843161
"ART3",131.133664783193,0.817694797548571,0.614979647208085,1.32962903936867,0.183640525351625,0.42041894270708
"CXCL13",7.56413606869346,0.690407503670843,1.07266371191237,0.64363835189313,0.519809974600361,0.735461286208868
"FGF18",11.4993334775792,0.446322682611682,0.818110112584256,0.545553313357578,0.585373023837986,0.780689997469069
"PCDH1",752.659910703228,-1.28420954286027,0.264499663372465,-4.85524074581474,1.20240572244789e-06,0.000138434214693414
"SH3RF2",19.9582686449024,0.135304038197274,0.447056405708868,0.302655406497824,0.762152485190752,0.887759809361876
"PPP2R2B",1868.86721353354,0.300195274292645,0.274891341094318,1.0920506739048,0.274810828516468,0.525208010446928
"FCHO2",611.344982501753,0.73906404573599,0.249547909312666,2.9616118514942,0.00306033314207177,0.0305192362447707
"TMEM171",8.00091004875425,-1.13320996890583,0.729745677551832,-1.55288342742577,0.120450986719165,0.329532738821656
"KIT",731.241575305777,-0.214272240450264,0.486824118855795,-0.440143025275489,0.659833521698312,0.830016970947281
"AASDH",222.948853685481,0.108520799330108,0.227259879552211,0.477518511159716,0.632992942501869,0.813611347561303
"AFAP1L1",56.5913150257106,-0.521043125468811,0.367120610052148,-1.41926961113624,0.155820428179769,0.381865271290821
"RAB28",593.282855986213,0.105414055017109,0.174873730994499,0.602800971979173,0.546641100085627,0.754303531289607
"CDC25C",3.83917194989249,-0.451679422732168,0.919063374738311,-0.491456231580087,0.623103801262787,0.807092458993279
"NRG2",334.590103873231,0.595762483450214,0.283310562993569,2.10286011631602,0.0354779991303774,0.156021793856858
"HMHB1",0.0967688387336134,0,5.11518297236906,0,1,NA
"CDC42SE2",1696.45944109496,0.0213016501957875,0.17464092763654,0.121973986762829,0.902919619974431,0.961616595588718
"RAPGEF6",575.133380762541,0.707514140646408,0.21181699619643,3.34021421014908,0.000837137921999037,0.0127320865291562
"SPON2",433.509296970858,-0.485795815547047,0.408815697828485,-1.18830029797647,0.234715120375708,0.482612910401782
"CTBP1",4291.07671941681,0.0692299188547799,0.177254183580535,0.390568602987728,0.696116137034782,0.852476730608763
"ZFYVE28",1581.22038999249,0.280455910788051,0.267452967517386,1.0486176817979,0.294354114529815,0.545048662049329
"RGS12",1575.62735892179,-0.230833954865475,0.230506207541255,-1.00142185899337,0.31662290054927,0.568028647367598
"FGFR4",72.1485916631728,-0.238776131851393,0.485196013025191,-0.492123029541457,0.622632372876119,0.806993149102688
"HK3",21.8385477724586,0.661570286098599,0.554129531046157,1.19389104718819,0.232520590053609,0.480229955505995
"MRNIP",697.915748878658,0.26546927339265,0.275261395388249,0.964426097666953,0.334832343232188,0.586413254082894
"SQSTM1",3428.74036170246,-0.80453372244672,0.249823194687231,-3.22041243389736,0.00128006291951329,0.0171091836496036
"MGAT4B",1736.07533691392,-0.325589446979423,0.226189424061513,-1.43945477703183,0.150021714075299,0.374238104334164
"MAML1",784.719535215529,0.570102316940802,0.243483263125482,2.34144355395382,0.0192093304226178,0.104524303153579
"SCGB3A1",25.7019537872958,-0.00595529340558779,0.548239959498661,-0.0108625672069464,0.991333095777652,1
"SGCB",1689.53309969163,-0.181893403647574,0.13678974667615,-1.32972980846442,0.183607309850067,0.420413180770464
"SPATA18",22.4036535581804,-0.0836944772025725,0.384179952499458,-0.217852276408647,0.827544211924282,0.924267282656316
"SMARCAD1",679.384766215512,0.65839396659452,0.256246489008181,2.5693775128115,0.0101881401659775,0.06778828693935
"HPGDS",20.2281366402866,0.452605144352514,0.587104195089276,0.770911105964231,0.440759623795,0.675820836749742
"C1QTNF7",5.90273722014972,0.869638602543672,0.806694333260057,1.07802740974917,0.281021524193024,0.531359533908523
"DCAF16",312.78837839458,0.650780882063003,0.30980011548559,2.10064764192534,0.0356719086122987,0.156424177140456
"GNPDA2",624.246125055912,0.866499617861175,0.225060466413876,3.85007474510304,0.000118081783961676,0.0033924185054954
"PAQR3",784.127282016397,0.577418425964037,0.252658842978209,2.28536796558447,0.0222912607429207,0.114919620484009
"NIPAL1",21.8956714433576,-0.290014474332904,0.632604009384136,-0.458445520469028,0.646632394292189,0.822153936809886
"ANTXR2",68.8881597836474,0.410860302590891,0.487442061961723,0.842890539518427,0.399289665014659,0.642294460496132
"HELQ",134.842394638489,0.128598235299918,0.254654001741706,0.504992006488688,0.613564450341595,0.801266701689153
"MRPS18C",126.406305339526,-0.806927248985367,0.295350103568591,-2.73210416802163,0.00629312404826274,0.0493690849913996
"ABRAXAS1",52.2163575713348,-0.225724941353183,0.283240128310249,-0.796938423590651,0.425486794094145,0.662662239071524
"CCKAR",0.591825235587701,-3.7716886274037,4.69911968836483,-0.802637276241871,0.422184416399274,0.659954161274131
"IGFBP7",2218.31218579049,-0.447120953155331,0.439032612003449,-1.01842309871919,0.308476929565097,0.559694904680305
"NKX6-1",8.91748591773764,-2.11473650188111,0.680088991123166,-3.10949968237043,0.00187404486035752,0.0219238296417719
"CDS1",718.695641764537,-0.0729728079632908,0.387285397921559,-0.188421273703872,0.850546424354662,0.93574680428211
"WDFY3",2050.60428302345,0.707158837999548,0.195008789101627,3.62629213409976,0.00028752006560223,0.00614578742018391
"COX18",234.0007793413,0.239888627072717,0.257072669110207,0.93315492425948,0.350739984223126,0.600735376983119
"C4orf36",0.965986288433177,0.45791259943112,1.98307943639879,0.230909862220484,0.817384828823562,0.91882151575168
